"order_id","created_at","website_session_id","user_id","primary_product_id","items_purchased","price_usd","cogs_usd"
7168,2013-09-19 12:36:13.000,130995,110457,1,1,49.99,19.49
7169,2013-09-19 13:25:04.000,131012,105756,1,1,49.99,19.49
7170,2013-09-19 13:48:54.000,131025,114581,1,1,49.99,19.49
7171,2013-09-19 14:22:40.000,131038,114594,1,1,49.99,19.49
7172,2013-09-19 16:16:18.000,131080,114628,1,1,49.99,19.49
7173,2013-09-19 16:22:32.000,131084,100426,1,1,49.99,19.49
7174,2013-09-19 16:55:58.000,131096,114641,1,1,49.99,19.49
7175,2013-09-19 17:33:11.000,131110,104859,1,1,49.99,19.49
7176,2013-09-19 18:25:13.000,131136,114675,1,1,49.99,19.49
7177,2013-09-19 19:59:34.000,131167,114703,1,1,49.99,19.49
7178,2013-09-19 20:49:09.000,131191,114724,1,1,49.99,19.49
7179,2013-09-19 22:09:05.000,131213,114738,1,1,49.99,19.49
7180,2013-09-19 23:00:30.000,131222,114745,1,1,49.99,19.49
7181,2013-09-19 23:12:34.000,131223,114746,2,1,59.99,22.49
7182,2013-09-20 00:33:59.000,131237,114755,2,1,59.99,22.49
7183,2013-09-20 08:20:21.000,131288,100013,1,1,49.99,19.49
7184,2013-09-20 09:37:46.000,131311,114820,1,1,49.99,19.49
7185,2013-09-20 10:03:13.000,131327,114831,1,1,49.99,19.49
7186,2013-09-20 10:44:17.000,131342,114843,1,1,49.99,19.49
7187,2013-09-20 10:48:56.000,131346,114846,1,1,49.99,19.49
7188,2013-09-20 10:50:42.000,131347,114847,1,1,49.99,19.49
7189,2013-09-20 11:05:56.000,131351,114851,1,1,49.99,19.49
7190,2013-09-20 11:32:38.000,131363,98237,1,1,49.99,19.49
7191,2013-09-20 11:59:08.000,131372,114869,1,1,49.99,19.49
7192,2013-09-20 12:06:47.000,131390,114887,1,1,49.99,19.49
7193,2013-09-20 12:14:08.000,131382,114879,2,1,59.99,22.49
7194,2013-09-20 13:35:18.000,131424,114917,1,1,49.99,19.49
7195,2013-09-20 14:36:02.000,131459,114945,1,1,49.99,19.49
7196,2013-09-20 15:24:13.000,131479,114964,1,1,49.99,19.49
7197,2013-09-20 15:36:51.000,131494,114977,1,1,49.99,19.49
7198,2013-09-20 16:03:57.000,131500,99497,1,1,49.99,19.49
7199,2013-09-20 16:30:14.000,131509,114989,2,1,59.99,22.49
7200,2013-09-20 16:59:21.000,131524,115001,1,1,49.99,19.49
7201,2013-09-20 17:53:29.000,131544,115019,1,1,49.99,19.49
7202,2013-09-20 18:07:25.000,131548,115023,1,1,49.99,19.49
7203,2013-09-20 18:17:01.000,131552,115027,1,1,49.99,19.49
7204,2013-09-20 18:29:57.000,131558,101879,1,1,49.99,19.49
7205,2013-09-20 18:32:11.000,131559,115033,1,1,49.99,19.49
7206,2013-09-20 18:47:15.000,131564,115038,2,1,59.99,22.49
7207,2013-09-20 18:48:53.000,131566,115040,1,1,49.99,19.49
7208,2013-09-20 19:57:01.000,131581,115055,1,1,49.99,19.49
7209,2013-09-20 20:13:02.000,131586,115060,2,1,59.99,22.49
7210,2013-09-20 21:28:16.000,131603,115076,2,1,59.99,22.49
7211,2013-09-20 23:42:27.000,131625,115097,1,1,49.99,19.49
7212,2013-09-21 04:11:42.000,131645,115115,1,1,49.99,19.49
7213,2013-09-21 04:32:24.000,131646,98000,1,1,49.99,19.49
7214,2013-09-21 08:11:32.000,131663,115129,1,1,49.99,19.49
7215,2013-09-21 09:20:20.000,131678,115141,1,1,49.99,19.49
7216,2013-09-21 09:52:57.000,131682,115145,1,1,49.99,19.49
7217,2013-09-21 10:34:10.000,131688,115150,2,1,59.99,22.49
7218,2013-09-21 11:22:49.000,131697,98708,1,1,49.99,19.49
7219,2013-09-21 13:03:10.000,131711,115170,2,1,59.99,22.49
7220,2013-09-21 13:09:03.000,131712,115171,1,1,49.99,19.49
7221,2013-09-21 13:26:17.000,131714,115173,1,1,49.99,19.49
7222,2013-09-21 13:56:54.000,131725,115182,1,1,49.99,19.49
7223,2013-09-21 15:03:42.000,131738,110622,1,1,49.99,19.49
7224,2013-09-21 16:10:54.000,131746,115198,1,1,49.99,19.49
7225,2013-09-21 16:20:52.000,131748,115200,1,1,49.99,19.49
7226,2013-09-21 19:53:44.000,131763,115215,1,1,49.99,19.49
7227,2013-09-21 21:28:33.000,131776,103941,1,1,49.99,19.49
7228,2013-09-21 22:10:33.000,131780,115228,1,1,49.99,19.49
7229,2013-09-22 01:19:38.000,131805,100019,1,1,49.99,19.49
7230,2013-09-22 09:32:38.000,131853,115293,1,1,49.99,19.49
7231,2013-09-22 12:41:44.000,131893,115328,1,1,49.99,19.49
7232,2013-09-22 13:58:27.000,131901,101599,1,1,49.99,19.49
7233,2013-09-22 14:50:16.000,131914,115345,1,1,49.99,19.49
7234,2013-09-22 20:37:28.000,131970,115395,1,1,49.99,19.49
7235,2013-09-23 00:04:32.000,132012,115429,1,1,49.99,19.49
7236,2013-09-23 02:04:03.000,132033,115449,1,1,49.99,19.49
7237,2013-09-23 03:40:13.000,132043,115458,1,1,49.99,19.49
7238,2013-09-23 05:19:40.000,132057,115472,1,1,49.99,19.49
7239,2013-09-23 07:30:18.000,132077,115488,1,1,49.99,19.49
7240,2013-09-23 07:36:40.000,132078,115489,1,1,49.99,19.49
7241,2013-09-23 08:27:56.000,132090,101552,1,1,49.99,19.49
7242,2013-09-23 08:34:14.000,132093,115501,1,1,49.99,19.49
7243,2013-09-23 09:43:06.000,132118,115521,2,1,59.99,22.49
7244,2013-09-23 09:56:33.000,132119,113156,2,1,59.99,22.49
7245,2013-09-23 10:17:25.000,132130,115531,1,1,49.99,19.49
7246,2013-09-23 10:47:24.000,132143,115542,1,1,49.99,19.49
7247,2013-09-23 11:03:22.000,132152,115551,1,1,49.99,19.49
7248,2013-09-23 11:25:47.000,132158,103541,1,1,49.99,19.49
7249,2013-09-23 11:36:49.000,132163,115560,2,1,59.99,22.49
7250,2013-09-23 11:43:33.000,132171,115568,1,1,49.99,19.49
7251,2013-09-23 11:48:34.000,132167,115564,1,1,49.99,19.49
7252,2013-09-23 11:53:07.000,132173,115570,1,1,49.99,19.49
7253,2013-09-23 11:56:13.000,132174,115571,1,1,49.99,19.49
7254,2013-09-23 12:11:33.000,132180,115576,1,1,49.99,19.49
7255,2013-09-23 12:24:47.000,132189,115585,1,1,49.99,19.49
7256,2013-09-23 12:34:32.000,132191,115587,1,1,49.99,19.49
7257,2013-09-23 13:00:06.000,132202,115597,1,1,49.99,19.49
7258,2013-09-23 13:03:48.000,132207,115600,1,1,49.99,19.49
7259,2013-09-23 14:37:59.000,132240,115631,1,1,49.99,19.49
7260,2013-09-23 15:21:56.000,132248,106429,1,1,49.99,19.49
7261,2013-09-23 16:11:59.000,132266,115655,1,1,49.99,19.49
7262,2013-09-23 16:44:14.000,132281,115665,1,1,49.99,19.49
7263,2013-09-23 17:56:43.000,132304,115686,2,1,59.99,22.49
7264,2013-09-23 18:30:01.000,132318,115699,1,1,49.99,19.49
7265,2013-09-23 18:52:50.000,132329,115709,1,1,49.99,19.49
7266,2013-09-23 20:25:28.000,132359,115736,1,1,49.99,19.49
7267,2013-09-23 20:27:42.000,132363,103203,1,1,49.99,19.49
7268,2013-09-23 21:33:09.000,132372,115748,1,1,49.99,19.49
7269,2013-09-23 22:14:43.000,132382,115757,1,1,49.99,19.49
7270,2013-09-23 22:22:45.000,132385,115760,1,1,49.99,19.49
7271,2013-09-24 00:53:24.000,132407,115779,1,1,49.99,19.49
7272,2013-09-24 03:50:47.000,132428,115799,1,1,49.99,19.49
7273,2013-09-24 05:26:32.000,132437,115808,1,1,49.99,19.49
7274,2013-09-24 08:11:44.000,132460,115827,2,1,59.99,22.49
7275,2013-09-24 09:10:38.000,132473,115839,2,1,59.99,22.49
7276,2013-09-24 12:12:33.000,132546,115898,1,1,49.99,19.49
7277,2013-09-24 12:46:26.000,132562,115911,1,1,49.99,19.49
7278,2013-09-24 13:21:06.000,132574,115922,1,1,49.99,19.49
7279,2013-09-24 14:58:55.000,132619,115960,1,1,49.99,19.49
7280,2013-09-24 15:06:39.000,132622,115961,1,1,49.99,19.49
7281,2013-09-24 15:26:11.000,132631,115968,1,1,49.99,19.49
7282,2013-09-24 15:44:31.000,132640,115977,1,1,49.99,19.49
7283,2013-09-24 15:49:57.000,132641,115978,2,1,59.99,22.49
7284,2013-09-24 15:57:36.000,132649,115986,1,1,49.99,19.49
7285,2013-09-24 16:16:40.000,132656,115992,1,1,49.99,19.49
7286,2013-09-24 16:45:45.000,132664,115999,1,1,49.99,19.49
7287,2013-09-24 18:18:05.000,132698,116032,1,1,49.99,19.49
7288,2013-09-24 18:27:13.000,132700,116034,1,1,49.99,19.49
7289,2013-09-24 18:34:15.000,132703,116037,1,1,49.99,19.49
7290,2013-09-24 20:09:15.000,132739,116068,1,1,49.99,19.49
7291,2013-09-24 20:54:16.000,132750,102512,1,1,49.99,19.49
7292,2013-09-24 21:24:26.000,132758,116086,1,1,49.99,19.49
7293,2013-09-24 21:31:13.000,132760,116088,1,1,49.99,19.49
7294,2013-09-24 21:48:38.000,132762,97099,1,1,49.99,19.49
7295,2013-09-24 22:19:28.000,132775,111922,1,1,49.99,19.49
7296,2013-09-24 23:50:06.000,132797,116119,1,1,49.99,19.49
7297,2013-09-25 01:44:36.000,132808,97497,1,1,49.99,19.49
7298,2013-09-25 07:33:37.000,132853,116168,1,1,49.99,19.49
7299,2013-09-25 08:15:05.000,132861,116176,1,1,49.99,19.49
7300,2013-09-25 08:49:13.000,132876,116186,1,2,109.98,41.98
7301,2013-09-25 09:26:58.000,132882,116191,1,1,49.99,19.49
7302,2013-09-25 12:50:39.000,132965,116266,1,2,109.98,41.98
7303,2013-09-25 12:57:31.000,132969,116270,1,1,49.99,19.49
7304,2013-09-25 13:34:34.000,132986,116284,1,1,49.99,19.49
7305,2013-09-25 15:12:06.000,133033,116323,1,1,49.99,19.49
7306,2013-09-25 15:13:03.000,133032,116322,1,1,49.99,19.49
7307,2013-09-25 15:17:59.000,133037,109203,2,1,59.99,22.49
7308,2013-09-25 15:29:27.000,133042,116330,1,1,49.99,19.49
7309,2013-09-25 17:08:00.000,133090,116369,2,1,59.99,22.49
7310,2013-09-25 17:30:15.000,133099,116378,1,2,109.98,41.98
7311,2013-09-25 20:03:51.000,133132,116409,1,1,49.99,19.49
7312,2013-09-25 20:13:30.000,133137,116413,1,1,49.99,19.49
7313,2013-09-25 21:22:47.000,133155,116429,1,1,49.99,19.49
7314,2013-09-25 21:31:25.000,133156,108723,2,1,59.99,22.49
7315,2013-09-25 22:27:31.000,133173,116446,2,1,59.99,22.49
7316,2013-09-25 23:28:39.000,133185,106789,1,1,49.99,19.49
7317,2013-09-26 02:23:44.000,133204,108100,2,1,59.99,22.49
7318,2013-09-26 03:26:55.000,133209,116473,1,1,49.99,19.49
7319,2013-09-26 04:15:48.000,133213,116476,2,1,59.99,22.49
7320,2013-09-26 04:41:55.000,133214,116477,1,1,49.99,19.49
7321,2013-09-26 04:48:08.000,133217,116480,2,1,59.99,22.49
7322,2013-09-26 09:17:42.000,133258,112842,1,1,49.99,19.49
7323,2013-09-26 09:18:16.000,133261,111276,1,1,49.99,19.49
7324,2013-09-26 09:27:21.000,133268,116523,1,1,49.99,19.49
7325,2013-09-26 10:01:50.000,133276,116528,2,1,59.99,22.49
7326,2013-09-26 10:07:18.000,133281,116533,1,1,49.99,19.49
7327,2013-09-26 10:21:55.000,133291,116540,1,1,49.99,19.49
7328,2013-09-26 10:58:01.000,133302,116549,2,1,59.99,22.49
7329,2013-09-26 11:00:08.000,133301,116548,2,1,59.99,22.49
7330,2013-09-26 11:07:29.000,133308,116554,1,1,49.99,19.49
7331,2013-09-26 11:52:40.000,133321,116565,1,1,49.99,19.49
7332,2013-09-26 12:36:45.000,133346,116587,1,1,49.99,19.49
7333,2013-09-26 13:32:31.000,133375,92726,2,1,59.99,22.49
7334,2013-09-26 13:55:16.000,133382,116615,1,1,49.99,19.49
7335,2013-09-26 14:37:26.000,133400,116631,1,1,49.99,19.49
7336,2013-09-26 15:04:14.000,133407,116636,1,1,49.99,19.49
7337,2013-09-26 16:25:18.000,133445,116671,1,1,49.99,19.49
7338,2013-09-26 16:37:50.000,133451,116677,1,1,49.99,19.49
7339,2013-09-26 16:37:56.000,133453,116679,1,1,49.99,19.49
7340,2013-09-26 16:45:22.000,133456,116682,1,1,49.99,19.49
7341,2013-09-26 16:54:52.000,133463,116688,1,1,49.99,19.49
7342,2013-09-26 17:01:29.000,133464,116689,1,1,49.99,19.49
7343,2013-09-26 17:11:10.000,133470,116695,1,1,49.99,19.49
7344,2013-09-26 17:42:40.000,133475,116698,1,1,49.99,19.49
7345,2013-09-26 17:57:31.000,133480,116703,2,1,59.99,22.49
7346,2013-09-26 17:59:32.000,133486,116708,1,1,49.99,19.49
7347,2013-09-26 18:01:08.000,133481,116704,1,1,49.99,19.49
7348,2013-09-26 18:03:42.000,133487,116709,2,1,59.99,22.49
7349,2013-09-26 19:06:21.000,133509,116728,1,1,49.99,19.49
7350,2013-09-26 20:02:57.000,133528,116747,1,1,49.99,19.49
7351,2013-09-26 21:43:28.000,133545,116762,2,1,59.99,22.49
7352,2013-09-27 01:40:13.000,133588,103416,2,2,109.98,41.98
7353,2013-09-27 05:01:43.000,133612,116813,2,1,59.99,22.49
7354,2013-09-27 07:15:37.000,133639,116839,1,1,49.99,19.49
7355,2013-09-27 07:56:31.000,133650,116850,1,1,49.99,19.49
7356,2013-09-27 10:38:19.000,133692,116888,1,1,49.99,19.49
7357,2013-09-27 11:19:30.000,133702,112501,1,1,49.99,19.49
7358,2013-09-27 11:32:11.000,133707,116900,2,1,59.99,22.49
7359,2013-09-27 11:35:18.000,133711,116904,1,1,49.99,19.49
7360,2013-09-27 11:43:07.000,133716,116909,2,1,59.99,22.49
7361,2013-09-27 12:03:49.000,133729,116921,1,1,49.99,19.49
7362,2013-09-27 12:26:24.000,133741,116931,1,1,49.99,19.49
7363,2013-09-27 12:36:34.000,133742,116932,1,1,49.99,19.49
7364,2013-09-27 13:40:38.000,133766,116950,1,1,49.99,19.49
7365,2013-09-27 15:00:06.000,133799,116977,1,1,49.99,19.49
7366,2013-09-27 15:11:20.000,133802,116979,1,1,49.99,19.49
7367,2013-09-27 16:02:31.000,133824,114258,1,1,49.99,19.49
7368,2013-09-27 16:44:10.000,133843,111776,1,1,49.99,19.49
7369,2013-09-27 16:57:33.000,133846,117019,1,1,49.99,19.49
7370,2013-09-27 17:43:37.000,133862,117034,1,1,49.99,19.49
7371,2013-09-27 23:02:12.000,133928,117092,1,1,49.99,19.49
7372,2013-09-27 23:46:17.000,133937,117100,1,1,49.99,19.49
7373,2013-09-28 01:27:45.000,133950,117110,1,1,49.99,19.49
7374,2013-09-28 05:51:27.000,133968,117128,1,1,49.99,19.49
7375,2013-09-28 07:13:04.000,133972,117132,1,1,49.99,19.49
7376,2013-09-28 10:21:27.000,133996,88820,1,2,109.98,41.98
7377,2013-09-28 11:01:55.000,134001,117159,1,2,109.98,41.98
7378,2013-09-28 12:57:44.000,134017,117172,1,1,49.99,19.49
7379,2013-09-28 14:15:06.000,134031,117184,1,1,49.99,19.49
7380,2013-09-28 20:54:32.000,134087,117226,1,1,49.99,19.49
7381,2013-09-28 23:07:53.000,134112,117250,1,1,49.99,19.49
7382,2013-09-29 00:13:00.000,134125,117261,1,1,49.99,19.49
7383,2013-09-29 07:18:41.000,134149,117276,1,1,49.99,19.49
7384,2013-09-29 09:34:34.000,134162,117289,1,1,49.99,19.49
7385,2013-09-29 10:07:47.000,134165,117291,1,1,49.99,19.49
7386,2013-09-29 10:20:59.000,134171,104487,1,1,49.99,19.49
7387,2013-09-29 10:21:12.000,134170,117294,1,1,49.99,19.49
7388,2013-09-29 10:40:41.000,134176,117299,1,1,49.99,19.49
7389,2013-09-29 13:21:23.000,134214,117332,1,1,49.99,19.49
7390,2013-09-29 13:36:00.000,134217,117335,1,1,49.99,19.49
7391,2013-09-29 15:18:46.000,134238,117351,1,1,49.99,19.49
7392,2013-09-29 18:55:26.000,134275,117378,2,1,59.99,22.49
7393,2013-09-29 19:10:48.000,134276,117379,1,1,49.99,19.49
7394,2013-09-29 20:51:11.000,134290,117392,1,1,49.99,19.49
7395,2013-09-29 22:47:18.000,134315,117414,1,1,49.99,19.49
7396,2013-09-29 23:28:08.000,134323,112348,1,1,49.99,19.49
7397,2013-09-29 23:37:36.000,134325,117423,1,1,49.99,19.49
7398,2013-09-30 02:13:48.000,134347,117441,1,1,49.99,19.49
7399,2013-09-30 03:43:05.000,134353,117446,1,1,49.99,19.49
7400,2013-09-30 05:57:25.000,134373,109821,1,1,49.99,19.49
7401,2013-09-30 10:29:15.000,134424,117504,1,1,49.99,19.49
7402,2013-09-30 10:41:13.000,134426,117506,1,1,49.99,19.49
7403,2013-09-30 11:48:52.000,134452,117530,1,1,49.99,19.49
7404,2013-09-30 12:25:33.000,134469,117546,1,1,49.99,19.49
7405,2013-09-30 13:30:34.000,134497,117567,1,1,49.99,19.49
7406,2013-09-30 14:00:22.000,134515,117585,2,1,59.99,22.49
7407,2013-09-30 14:18:21.000,134521,117591,1,1,49.99,19.49
7408,2013-09-30 15:08:52.000,134543,100849,1,1,49.99,19.49
7409,2013-09-30 15:17:09.000,134552,117618,2,1,59.99,22.49
7410,2013-09-30 15:43:39.000,134560,117625,1,1,49.99,19.49
7411,2013-09-30 16:33:18.000,134577,111840,1,1,49.99,19.49
7412,2013-09-30 16:34:21.000,134578,117640,1,1,49.99,19.49
7413,2013-09-30 17:22:22.000,134595,111390,1,1,49.99,19.49
7414,2013-09-30 17:22:41.000,134599,117657,2,1,59.99,22.49
7415,2013-09-30 17:29:19.000,134600,117658,1,1,49.99,19.49
7416,2013-09-30 17:43:46.000,134609,109393,1,1,49.99,19.49
7417,2013-09-30 20:25:39.000,134657,117708,2,1,59.99,22.49
7418,2013-10-01 04:17:01.000,134738,117771,1,1,49.99,19.49
7419,2013-10-01 04:24:14.000,134739,117772,1,1,49.99,19.49
7420,2013-10-01 10:01:52.000,134796,117819,1,1,49.99,19.49
7421,2013-10-01 10:16:48.000,134803,104982,1,1,49.99,19.49
7422,2013-10-01 10:18:20.000,134802,117825,1,1,49.99,19.49
7423,2013-10-01 11:17:02.000,134830,117850,1,1,49.99,19.49
7424,2013-10-01 11:23:08.000,134837,117857,1,1,49.99,19.49
7425,2013-10-01 11:48:22.000,134847,117867,1,1,49.99,19.49
7426,2013-10-01 11:49:55.000,134846,117866,1,1,49.99,19.49
7427,2013-10-01 12:38:11.000,134874,117888,1,1,49.99,19.49
7428,2013-10-01 12:50:45.000,134880,117894,2,1,59.99,22.49
7429,2013-10-01 12:58:29.000,134885,117898,1,1,49.99,19.49
7430,2013-10-01 13:00:39.000,134887,117900,1,1,49.99,19.49
7431,2013-10-01 13:20:59.000,134894,117906,1,1,49.99,19.49
7432,2013-10-01 14:02:41.000,134916,117923,1,1,49.99,19.49
7433,2013-10-01 14:27:36.000,134929,117934,1,1,49.99,19.49
7434,2013-10-01 14:28:34.000,134927,117932,1,2,109.98,41.98
7435,2013-10-01 15:02:40.000,134938,105716,2,1,59.99,22.49
7436,2013-10-01 15:24:38.000,134947,117949,1,1,49.99,19.49
7437,2013-10-01 15:41:22.000,134954,97692,1,1,49.99,19.49
7438,2013-10-01 15:53:59.000,134959,117960,1,1,49.99,19.49
7439,2013-10-01 16:04:01.000,134966,117967,1,1,49.99,19.49
7440,2013-10-01 16:32:15.000,134980,107850,1,1,49.99,19.49
7441,2013-10-01 17:10:15.000,135004,118000,1,1,49.99,19.49
7442,2013-10-01 17:51:08.000,135029,106639,1,1,49.99,19.49
7443,2013-10-01 17:54:52.000,135031,118024,1,1,49.99,19.49
7444,2013-10-01 18:28:25.000,135038,118029,1,1,49.99,19.49
7445,2013-10-01 18:32:57.000,135042,118032,1,1,49.99,19.49
7446,2013-10-01 18:44:49.000,135047,118036,1,1,49.99,19.49
7447,2013-10-01 20:23:26.000,135080,118065,2,1,59.99,22.49
7448,2013-10-01 21:48:31.000,135103,102597,1,1,49.99,19.49
7449,2013-10-02 00:04:38.000,135131,118111,2,1,59.99,22.49
7450,2013-10-02 04:44:08.000,135145,118123,1,1,49.99,19.49
7451,2013-10-02 06:28:21.000,135159,118136,1,1,49.99,19.49
7452,2013-10-02 08:40:17.000,135180,118153,2,1,59.99,22.49
7453,2013-10-02 09:34:07.000,135191,118162,1,1,49.99,19.49
7454,2013-10-02 09:40:56.000,135193,102068,1,1,49.99,19.49
7455,2013-10-02 09:57:43.000,135202,118171,1,1,49.99,19.49
7456,2013-10-02 10:42:23.000,135216,118183,1,1,49.99,19.49
7457,2013-10-02 11:09:15.000,135230,97399,1,1,49.99,19.49
7458,2013-10-02 11:16:24.000,135236,118198,1,1,49.99,19.49
7459,2013-10-02 11:16:51.000,135239,118201,2,1,59.99,22.49
7460,2013-10-02 12:39:30.000,135276,118234,1,1,49.99,19.49
7461,2013-10-02 12:59:17.000,135285,118242,1,1,49.99,19.49
7462,2013-10-02 13:02:06.000,135288,118245,1,1,49.99,19.49
7463,2013-10-02 13:08:19.000,135291,118248,1,1,49.99,19.49
7464,2013-10-02 13:45:23.000,135304,118261,1,1,49.99,19.49
7465,2013-10-02 15:11:53.000,135346,118294,1,1,49.99,19.49
7466,2013-10-02 15:13:21.000,135349,118297,1,1,49.99,19.49
7467,2013-10-02 16:00:21.000,135371,118313,1,1,49.99,19.49
7468,2013-10-02 16:34:17.000,135392,118332,1,1,49.99,19.49
7469,2013-10-02 16:39:05.000,135393,118333,1,1,49.99,19.49
7470,2013-10-02 16:39:51.000,135391,118331,1,1,49.99,19.49
7471,2013-10-02 16:55:16.000,135400,118338,1,1,49.99,19.49
7472,2013-10-02 17:18:26.000,135407,118345,2,1,59.99,22.49
7473,2013-10-02 17:31:09.000,135414,118352,1,1,49.99,19.49
7474,2013-10-02 18:35:39.000,135433,118367,1,2,109.98,41.98
7475,2013-10-02 18:37:22.000,135432,118366,2,1,59.99,22.49
7476,2013-10-02 19:12:11.000,135442,118376,2,1,59.99,22.49
7477,2013-10-02 22:02:18.000,135491,118419,2,1,59.99,22.49
7478,2013-10-02 22:04:20.000,135492,118420,1,1,49.99,19.49
7479,2013-10-02 22:25:18.000,135494,118422,1,1,49.99,19.49
7480,2013-10-02 23:36:35.000,135510,118436,1,1,49.99,19.49
7481,2013-10-03 01:41:30.000,135530,118454,1,1,49.99,19.49
7482,2013-10-03 02:28:40.000,135534,118456,2,1,59.99,22.49
7483,2013-10-03 05:06:24.000,135555,118474,1,1,49.99,19.49
7484,2013-10-03 05:17:42.000,135556,118475,1,1,49.99,19.49
7485,2013-10-03 06:31:10.000,135565,118481,1,1,49.99,19.49
7486,2013-10-03 10:09:48.000,135617,118525,1,1,49.99,19.49
7487,2013-10-03 10:50:23.000,135636,118538,1,1,49.99,19.49
7488,2013-10-03 11:14:43.000,135646,118547,1,1,49.99,19.49
7489,2013-10-03 11:50:15.000,135667,109106,1,1,49.99,19.49
7490,2013-10-03 11:59:56.000,135673,118569,1,2,109.98,41.98
7491,2013-10-03 12:55:31.000,135693,118580,1,1,49.99,19.49
7492,2013-10-03 13:11:29.000,135707,118589,1,1,49.99,19.49
7493,2013-10-03 13:17:55.000,135711,118592,1,1,49.99,19.49
7494,2013-10-03 13:26:13.000,135713,118594,1,1,49.99,19.49
7495,2013-10-03 13:51:26.000,135729,118608,2,1,59.99,22.49
7496,2013-10-03 14:21:13.000,135742,118621,1,1,49.99,19.49
7497,2013-10-03 15:29:58.000,135774,118646,1,1,49.99,19.49
7498,2013-10-03 15:43:21.000,135777,118648,1,1,49.99,19.49
7499,2013-10-03 16:41:04.000,135803,118666,1,1,49.99,19.49
7500,2013-10-03 17:31:23.000,135817,118678,1,1,49.99,19.49
7501,2013-10-03 19:14:05.000,135850,111629,1,1,49.99,19.49
7502,2013-10-03 19:36:13.000,135861,109879,2,1,59.99,22.49
7503,2013-10-03 23:07:18.000,135913,118761,1,1,49.99,19.49
7504,2013-10-03 23:35:55.000,135915,118763,1,1,49.99,19.49
7505,2013-10-04 00:14:03.000,135923,118771,1,1,49.99,19.49
7506,2013-10-04 00:47:18.000,135925,118773,1,1,49.99,19.49
7507,2013-10-04 01:43:08.000,135932,118778,1,2,109.98,41.98
7508,2013-10-04 06:43:46.000,135963,118802,1,1,49.99,19.49
7509,2013-10-04 06:56:57.000,135965,118804,1,1,49.99,19.49
7510,2013-10-04 07:11:26.000,135967,118806,2,1,59.99,22.49
7511,2013-10-04 07:51:51.000,135973,118812,2,1,59.99,22.49
7512,2013-10-04 09:04:47.000,135989,112307,1,1,49.99,19.49
7513,2013-10-04 09:34:44.000,136007,118841,2,1,59.99,22.49
7514,2013-10-04 10:04:27.000,136015,118848,1,1,49.99,19.49
7515,2013-10-04 15:16:20.000,136129,118950,1,2,109.98,41.98
7516,2013-10-04 15:47:40.000,136155,118974,1,1,49.99,19.49
7517,2013-10-04 16:54:09.000,136176,118991,1,1,49.99,19.49
7518,2013-10-04 17:27:41.000,136186,119001,1,1,49.99,19.49
7519,2013-10-04 17:58:39.000,136197,119012,1,1,49.99,19.49
7520,2013-10-04 17:59:26.000,136200,119015,1,1,49.99,19.49
7521,2013-10-04 18:08:35.000,136203,119018,1,1,49.99,19.49
7522,2013-10-04 18:30:26.000,136212,119025,1,1,49.99,19.49
7523,2013-10-04 18:45:06.000,136217,119027,1,1,49.99,19.49
7524,2013-10-04 19:36:31.000,136238,119046,1,1,49.99,19.49
7525,2013-10-04 19:45:50.000,136242,119050,1,1,49.99,19.49
7526,2013-10-04 21:52:43.000,136266,113407,1,2,109.98,41.98
7527,2013-10-04 23:16:51.000,136278,119081,1,1,49.99,19.49
7528,2013-10-04 23:23:50.000,136277,119080,1,1,49.99,19.49
7529,2013-10-05 00:07:59.000,136293,119096,1,1,49.99,19.49
7530,2013-10-05 00:43:09.000,136296,105756,2,1,59.99,22.49
7531,2013-10-05 01:26:30.000,136302,119104,1,1,49.99,19.49
7532,2013-10-05 02:49:07.000,136310,119112,1,1,49.99,19.49
7533,2013-10-05 04:01:24.000,136317,112043,1,1,49.99,19.49
7534,2013-10-05 10:59:35.000,136365,119158,1,1,49.99,19.49
7535,2013-10-05 13:55:10.000,136403,101700,1,1,49.99,19.49
7536,2013-10-05 15:55:40.000,136421,119206,1,1,49.99,19.49
7537,2013-10-05 15:58:32.000,136422,119207,1,1,49.99,19.49
7538,2013-10-06 08:50:34.000,136532,108926,1,1,49.99,19.49
7539,2013-10-06 10:12:40.000,136539,119308,1,2,109.98,41.98
7540,2013-10-06 10:17:58.000,136544,115989,2,1,59.99,22.49
7541,2013-10-06 10:37:03.000,136545,119312,1,1,49.99,19.49
7542,2013-10-06 11:36:53.000,136556,119321,1,1,49.99,19.49
7543,2013-10-06 13:49:33.000,136568,110158,2,1,59.99,22.49
7544,2013-10-06 14:03:43.000,136570,119334,1,1,49.99,19.49
7545,2013-10-06 15:06:45.000,136582,119344,1,1,49.99,19.49
7546,2013-10-06 16:59:56.000,136602,119359,1,1,49.99,19.49
7547,2013-10-06 17:18:13.000,136604,119360,1,1,49.99,19.49
7548,2013-10-06 17:45:32.000,136609,119364,1,1,49.99,19.49
7549,2013-10-06 18:32:40.000,136614,119369,1,1,49.99,19.49
7550,2013-10-06 19:05:48.000,136622,105409,1,2,109.98,41.98
7551,2013-10-06 19:32:22.000,136625,119376,1,1,49.99,19.49
7552,2013-10-06 19:55:01.000,136628,119379,1,1,49.99,19.49
7553,2013-10-06 20:31:23.000,136633,119384,1,1,49.99,19.49
7554,2013-10-06 20:59:37.000,136642,119393,1,1,49.99,19.49
