"order_item_id","created_at","order_id","product_id","is_primary_item","price_usd","cogs_usd"
10158,2013-12-30 17:44:46.000,9996,1,1,49.99,19.49
10159,2013-12-30 20:35:19.000,9997,3,1,45.99,14.49
10160,2013-12-30 20:49:39.000,9998,1,1,49.99,19.49
10161,2013-12-30 22:05:21.000,9999,1,1,49.99,19.49
10162,2013-12-30 22:12:52.000,10000,1,1,49.99,19.49
10163,2013-12-31 01:48:38.000,10001,1,1,49.99,19.49
10164,2013-12-31 05:42:25.000,10002,1,1,49.99,19.49
10165,2013-12-31 07:30:08.000,10003,1,1,49.99,19.49
10166,2013-12-31 09:31:05.000,10004,1,1,49.99,19.49
10167,2013-12-31 09:40:40.000,10005,1,1,49.99,19.49
10168,2013-12-31 10:39:09.000,10006,1,1,49.99,19.49
10169,2013-12-31 10:39:39.000,10007,1,1,49.99,19.49
10170,2013-12-31 11:13:28.000,10008,1,1,49.99,19.49
10171,2013-12-31 11:33:41.000,10009,3,1,45.99,14.49
10172,2013-12-31 11:43:57.000,10010,1,1,49.99,19.49
10173,2013-12-31 12:12:34.000,10011,1,1,49.99,19.49
10174,2013-12-31 13:29:04.000,10012,1,1,49.99,19.49
10175,2013-12-31 13:29:04.000,10012,3,0,45.99,14.49
10176,2013-12-31 13:33:25.000,10013,1,1,49.99,19.49
10177,2013-12-31 14:26:04.000,10014,2,1,59.99,22.49
10178,2013-12-31 14:34:36.000,10015,1,1,49.99,19.49
10179,2013-12-31 15:01:55.000,10016,1,1,49.99,19.49
10180,2013-12-31 15:13:02.000,10017,2,1,59.99,22.49
10181,2013-12-31 15:19:10.000,10018,1,1,49.99,19.49
10182,2013-12-31 15:25:10.000,10019,1,1,49.99,19.49
10183,2013-12-31 15:51:08.000,10020,2,1,59.99,22.49
10184,2013-12-31 15:51:08.000,10020,1,0,49.99,19.49
10185,2013-12-31 16:00:33.000,10021,1,1,49.99,19.49
10186,2013-12-31 16:03:06.000,10022,1,1,49.99,19.49
10187,2013-12-31 16:03:06.000,10022,3,0,45.99,14.49
10188,2013-12-31 17:03:44.000,10023,1,1,49.99,19.49
10189,2013-12-31 17:22:58.000,10024,1,1,49.99,19.49
10190,2013-12-31 17:57:21.000,10025,1,1,49.99,19.49
10191,2013-12-31 18:45:38.000,10026,1,1,49.99,19.49
10192,2013-12-31 19:27:25.000,10027,1,1,49.99,19.49
10193,2013-12-31 20:44:44.000,10028,1,1,49.99,19.49
10194,2013-12-31 20:54:03.000,10029,2,1,59.99,22.49
10195,2013-12-31 21:14:04.000,10030,2,1,59.99,22.49
10196,2013-12-31 21:16:48.000,10031,1,1,49.99,19.49
10197,2013-12-31 21:16:48.000,10031,2,0,59.99,22.49
10198,2013-12-31 22:30:56.000,10032,1,1,49.99,19.49
10199,2013-12-31 23:22:54.000,10033,2,1,59.99,22.49
10200,2014-01-01 00:46:30.000,10034,1,1,49.99,19.49
10201,2014-01-01 02:17:23.000,10035,1,1,49.99,19.49
10202,2014-01-01 03:22:54.000,10036,2,1,59.99,22.49
10203,2014-01-01 05:20:50.000,10037,1,1,49.99,19.49
10204,2014-01-01 07:06:48.000,10038,3,1,45.99,14.49
10205,2014-01-01 07:28:40.000,10039,1,1,49.99,19.49
10206,2014-01-01 08:03:54.000,10040,2,1,59.99,22.49
10207,2014-01-01 08:13:21.000,10041,3,1,45.99,14.49
10208,2014-01-01 08:28:42.000,10042,1,1,49.99,19.49
10209,2014-01-01 09:31:20.000,10043,1,1,49.99,19.49
10210,2014-01-01 09:57:43.000,10044,1,1,49.99,19.49
10211,2014-01-01 10:10:14.000,10045,1,1,49.99,19.49
10212,2014-01-01 10:27:32.000,10046,1,1,49.99,19.49
10213,2014-01-01 10:27:45.000,10047,1,1,49.99,19.49
10214,2014-01-01 10:38:39.000,10048,1,1,49.99,19.49
10215,2014-01-01 10:40:10.000,10049,1,1,49.99,19.49
10216,2014-01-01 11:41:28.000,10050,1,1,49.99,19.49
10217,2014-01-01 11:48:06.000,10051,3,1,45.99,14.49
10218,2014-01-01 11:48:06.000,10051,1,0,49.99,19.49
10219,2014-01-01 12:51:33.000,10052,1,1,49.99,19.49
10220,2014-01-01 13:00:59.000,10053,1,1,49.99,19.49
10221,2014-01-01 13:02:21.000,10054,2,1,59.99,22.49
10222,2014-01-01 14:50:02.000,10055,1,1,49.99,19.49
10223,2014-01-01 14:50:02.000,10055,3,0,45.99,14.49
10224,2014-01-01 15:28:49.000,10056,1,1,49.99,19.49
10225,2014-01-01 15:28:49.000,10056,3,0,45.99,14.49
10226,2014-01-01 15:30:05.000,10057,2,1,59.99,22.49
10227,2014-01-01 15:40:42.000,10058,2,1,59.99,22.49
10228,2014-01-01 15:51:00.000,10059,1,1,49.99,19.49
10229,2014-01-01 15:51:00.000,10059,2,0,59.99,22.49
10230,2014-01-01 16:05:52.000,10060,1,1,49.99,19.49
10231,2014-01-01 16:26:09.000,10061,2,1,59.99,22.49
10232,2014-01-01 17:39:45.000,10062,1,1,49.99,19.49
10233,2014-01-01 18:12:11.000,10063,1,1,49.99,19.49
10234,2014-01-01 19:00:05.000,10064,1,1,49.99,19.49
10235,2014-01-01 19:00:05.000,10064,3,0,45.99,14.49
10236,2014-01-01 19:05:10.000,10065,1,1,49.99,19.49
10237,2014-01-01 19:16:36.000,10066,3,1,45.99,14.49
10238,2014-01-01 20:52:12.000,10067,1,1,49.99,19.49
10239,2014-01-01 21:08:38.000,10068,1,1,49.99,19.49
10240,2014-01-01 21:34:47.000,10069,1,1,49.99,19.49
10241,2014-01-01 22:52:12.000,10070,1,1,49.99,19.49
10242,2014-01-01 23:21:46.000,10071,1,1,49.99,19.49
10243,2014-01-01 23:24:56.000,10072,2,1,59.99,22.49
10244,2014-01-01 23:35:42.000,10073,1,1,49.99,19.49
10245,2014-01-02 03:28:05.000,10074,3,1,45.99,14.49
10246,2014-01-02 06:16:23.000,10075,1,1,49.99,19.49
10247,2014-01-02 07:26:35.000,10076,1,1,49.99,19.49
10248,2014-01-02 08:05:14.000,10077,1,1,49.99,19.49
10249,2014-01-02 08:05:14.000,10077,2,0,59.99,22.49
10250,2014-01-02 08:24:33.000,10078,2,1,59.99,22.49
10251,2014-01-02 09:21:06.000,10079,1,1,49.99,19.49
10252,2014-01-02 09:21:51.000,10080,3,1,45.99,14.49
10253,2014-01-02 09:21:51.000,10080,1,0,49.99,19.49
10254,2014-01-02 11:02:37.000,10081,3,1,45.99,14.49
10255,2014-01-02 11:38:25.000,10082,1,1,49.99,19.49
10256,2014-01-02 12:29:53.000,10083,1,1,49.99,19.49
10257,2014-01-02 12:36:44.000,10084,1,1,49.99,19.49
10258,2014-01-02 12:36:44.000,10084,3,0,45.99,14.49
10259,2014-01-02 12:51:15.000,10085,1,1,49.99,19.49
10260,2014-01-02 12:51:53.000,10086,1,1,49.99,19.49
10261,2014-01-02 14:04:02.000,10087,1,1,49.99,19.49
10262,2014-01-02 15:02:05.000,10088,2,1,59.99,22.49
10263,2014-01-02 15:19:50.000,10089,1,1,49.99,19.49
10264,2014-01-02 16:31:56.000,10090,3,1,45.99,14.49
10265,2014-01-02 16:49:43.000,10091,1,1,49.99,19.49
10266,2014-01-02 17:06:07.000,10092,1,1,49.99,19.49
10267,2014-01-02 17:12:27.000,10093,1,1,49.99,19.49
10268,2014-01-02 17:12:27.000,10093,3,0,45.99,14.49
10269,2014-01-02 17:57:54.000,10094,1,1,49.99,19.49
10270,2014-01-02 18:12:36.000,10095,1,1,49.99,19.49
10271,2014-01-02 18:26:52.000,10096,3,1,45.99,14.49
10272,2014-01-02 18:52:04.000,10097,1,1,49.99,19.49
10273,2014-01-02 18:52:04.000,10097,3,0,45.99,14.49
10274,2014-01-02 20:30:53.000,10098,1,1,49.99,19.49
10275,2014-01-02 20:42:27.000,10099,1,1,49.99,19.49
10276,2014-01-02 21:08:51.000,10100,3,1,45.99,14.49
10277,2014-01-03 01:04:38.000,10101,1,1,49.99,19.49
10278,2014-01-03 01:18:06.000,10102,1,1,49.99,19.49
10279,2014-01-03 02:03:31.000,10103,1,1,49.99,19.49
10280,2014-01-03 07:17:23.000,10104,1,1,49.99,19.49
10281,2014-01-03 08:12:22.000,10105,1,1,49.99,19.49
10282,2014-01-03 08:35:17.000,10106,3,1,45.99,14.49
10283,2014-01-03 10:02:59.000,10107,1,1,49.99,19.49
10284,2014-01-03 10:30:27.000,10108,1,1,49.99,19.49
10285,2014-01-03 11:28:31.000,10109,1,1,49.99,19.49
10286,2014-01-03 11:29:13.000,10110,1,1,49.99,19.49
10287,2014-01-03 12:30:09.000,10111,1,1,49.99,19.49
10288,2014-01-03 12:51:59.000,10112,3,1,45.99,14.49
10289,2014-01-03 14:40:20.000,10113,1,1,49.99,19.49
10290,2014-01-03 14:44:41.000,10114,1,1,49.99,19.49
10291,2014-01-03 15:03:07.000,10115,3,1,45.99,14.49
10292,2014-01-03 15:10:53.000,10116,1,1,49.99,19.49
10293,2014-01-03 15:25:22.000,10117,1,1,49.99,19.49
10294,2014-01-03 16:13:54.000,10118,1,1,49.99,19.49
10295,2014-01-03 16:47:51.000,10119,3,1,45.99,14.49
10296,2014-01-03 17:01:54.000,10120,3,1,45.99,14.49
10297,2014-01-03 17:01:54.000,10120,1,0,49.99,19.49
10298,2014-01-03 17:02:08.000,10121,3,1,45.99,14.49
10299,2014-01-03 17:16:41.000,10122,1,1,49.99,19.49
10300,2014-01-03 18:15:00.000,10123,3,1,45.99,14.49
10301,2014-01-03 18:59:35.000,10124,1,1,49.99,19.49
10302,2014-01-03 19:27:10.000,10125,1,1,49.99,19.49
10303,2014-01-03 19:35:07.000,10126,3,1,45.99,14.49
10304,2014-01-03 20:32:02.000,10127,1,1,49.99,19.49
10305,2014-01-03 20:34:13.000,10128,2,1,59.99,22.49
10306,2014-01-03 21:02:32.000,10129,1,1,49.99,19.49
10307,2014-01-03 21:34:25.000,10130,1,1,49.99,19.49
10308,2014-01-03 22:13:19.000,10131,1,1,49.99,19.49
10309,2014-01-04 01:35:15.000,10132,1,1,49.99,19.49
10310,2014-01-04 01:35:15.000,10132,3,0,45.99,14.49
10311,2014-01-04 11:08:25.000,10133,1,1,49.99,19.49
10312,2014-01-04 11:37:54.000,10134,1,1,49.99,19.49
10313,2014-01-04 12:42:17.000,10135,1,1,49.99,19.49
10314,2014-01-04 16:46:28.000,10136,1,1,49.99,19.49
10315,2014-01-04 18:11:29.000,10137,1,1,49.99,19.49
10316,2014-01-04 19:08:38.000,10138,1,1,49.99,19.49
10317,2014-01-04 21:00:23.000,10139,1,1,49.99,19.49
10318,2014-01-04 22:21:23.000,10140,1,1,49.99,19.49
10319,2014-01-04 22:28:47.000,10141,1,1,49.99,19.49
10320,2014-01-05 00:43:03.000,10142,1,1,49.99,19.49
10321,2014-01-05 01:15:45.000,10143,2,1,59.99,22.49
10322,2014-01-05 01:15:45.000,10143,3,0,45.99,14.49
10323,2014-01-05 02:16:24.000,10144,1,1,49.99,19.49
10324,2014-01-05 04:46:30.000,10145,1,1,49.99,19.49
10325,2014-01-05 04:58:06.000,10146,1,1,49.99,19.49
10326,2014-01-05 09:54:02.000,10147,2,1,59.99,22.49
10327,2014-01-05 10:09:13.000,10148,2,1,59.99,22.49
10328,2014-01-05 13:38:47.000,10149,3,1,45.99,14.49
10329,2014-01-05 14:03:25.000,10150,1,1,49.99,19.49
10330,2014-01-05 14:06:48.000,10151,3,1,45.99,14.49
10331,2014-01-05 14:12:14.000,10152,2,1,59.99,22.49
10332,2014-01-05 14:52:39.000,10153,1,1,49.99,19.49
10333,2014-01-05 16:06:55.000,10154,1,1,49.99,19.49
10334,2014-01-05 16:53:48.000,10155,1,1,49.99,19.49
10335,2014-01-05 17:25:41.000,10156,1,1,49.99,19.49
10336,2014-01-05 17:32:34.000,10157,1,1,49.99,19.49
10337,2014-01-05 18:51:36.000,10158,1,1,49.99,19.49
10338,2014-01-05 18:51:36.000,10158,3,0,45.99,14.49
10339,2014-01-05 19:48:06.000,10159,1,1,49.99,19.49
10340,2014-01-06 01:25:24.000,10160,1,1,49.99,19.49
10341,2014-01-06 01:46:27.000,10161,1,1,49.99,19.49
10342,2014-01-06 06:25:24.000,10162,1,1,49.99,19.49
10343,2014-01-06 06:46:23.000,10163,2,1,59.99,22.49
10344,2014-01-06 09:56:23.000,10164,1,1,49.99,19.49
10345,2014-01-06 10:01:26.000,10165,1,1,49.99,19.49
10346,2014-01-06 10:54:37.000,10166,3,1,45.99,14.49
10347,2014-01-06 11:04:13.000,10167,1,1,49.99,19.49
10348,2014-01-06 11:17:32.000,10168,2,1,59.99,22.49
10349,2014-01-06 12:44:00.000,10169,1,1,49.99,19.49
10350,2014-01-06 13:00:49.000,10170,1,1,49.99,19.49
10351,2014-01-06 13:11:21.000,10171,2,1,59.99,22.49
10352,2014-01-06 13:26:58.000,10172,2,1,59.99,22.49
10353,2014-01-06 13:51:46.000,10173,1,1,49.99,19.49
10354,2014-01-06 14:43:30.000,10174,3,1,45.99,14.49
10355,2014-01-06 16:17:39.000,10175,1,1,49.99,19.49
10356,2014-01-06 16:53:36.000,10176,1,1,49.99,19.49
10357,2014-01-06 17:12:46.000,10177,1,1,49.99,19.49
10358,2014-01-06 17:25:24.000,10178,1,1,49.99,19.49
10359,2014-01-06 17:25:24.000,10178,3,0,45.99,14.49
10360,2014-01-06 17:37:43.000,10179,1,1,49.99,19.49
10361,2014-01-06 18:01:17.000,10180,3,1,45.99,14.49
10362,2014-01-06 18:56:44.000,10181,1,1,49.99,19.49
10363,2014-01-06 19:50:29.000,10182,1,1,49.99,19.49
10364,2014-01-06 20:14:42.000,10183,1,1,49.99,19.49
10365,2014-01-06 20:34:39.000,10184,1,1,49.99,19.49
10366,2014-01-06 22:00:29.000,10185,1,1,49.99,19.49
10367,2014-01-06 23:19:02.000,10186,2,1,59.99,22.49
10368,2014-01-07 00:54:57.000,10187,3,1,45.99,14.49
10369,2014-01-07 01:16:08.000,10188,1,1,49.99,19.49
10370,2014-01-07 01:16:08.000,10188,2,0,59.99,22.49
10371,2014-01-07 02:28:21.000,10189,2,1,59.99,22.49
10372,2014-01-07 04:03:10.000,10190,1,1,49.99,19.49
10373,2014-01-07 06:13:53.000,10191,1,1,49.99,19.49
10374,2014-01-07 06:42:22.000,10192,1,1,49.99,19.49
10375,2014-01-07 07:01:14.000,10193,1,1,49.99,19.49
10376,2014-01-07 10:05:19.000,10194,1,1,49.99,19.49
10377,2014-01-07 10:42:37.000,10195,1,1,49.99,19.49
10378,2014-01-07 10:54:52.000,10196,1,1,49.99,19.49
10379,2014-01-07 11:19:41.000,10197,1,1,49.99,19.49
10380,2014-01-07 11:21:55.000,10198,1,1,49.99,19.49
10381,2014-01-07 11:36:06.000,10199,1,1,49.99,19.49
10382,2014-01-07 12:07:01.000,10200,1,1,49.99,19.49
10383,2014-01-07 12:11:02.000,10201,1,1,49.99,19.49
10384,2014-01-07 12:47:11.000,10202,2,1,59.99,22.49
10385,2014-01-07 12:47:11.000,10202,3,0,45.99,14.49
10386,2014-01-07 14:17:46.000,10203,1,1,49.99,19.49
10387,2014-01-07 15:12:38.000,10204,2,1,59.99,22.49
10388,2014-01-07 15:35:56.000,10205,1,1,49.99,19.49
10389,2014-01-07 15:37:24.000,10206,2,1,59.99,22.49
10390,2014-01-07 15:37:24.000,10206,1,0,49.99,19.49
10391,2014-01-07 15:43:40.000,10207,1,1,49.99,19.49
10392,2014-01-07 15:47:00.000,10208,1,1,49.99,19.49
10393,2014-01-07 16:32:46.000,10209,1,1,49.99,19.49
10394,2014-01-07 16:32:46.000,10209,3,0,45.99,14.49
10395,2014-01-07 17:30:43.000,10210,1,1,49.99,19.49
10396,2014-01-07 17:56:30.000,10211,1,1,49.99,19.49
10397,2014-01-07 17:56:30.000,10211,3,0,45.99,14.49
10398,2014-01-07 18:00:32.000,10212,1,1,49.99,19.49
10399,2014-01-07 18:00:32.000,10212,3,0,45.99,14.49
10400,2014-01-07 18:21:56.000,10213,1,1,49.99,19.49
10401,2014-01-07 20:41:26.000,10214,1,1,49.99,19.49
10402,2014-01-07 20:55:14.000,10215,1,1,49.99,19.49
10403,2014-01-07 21:24:51.000,10216,1,1,49.99,19.49
10404,2014-01-07 21:59:42.000,10217,1,1,49.99,19.49
10405,2014-01-07 21:59:42.000,10217,2,0,59.99,22.49
10406,2014-01-07 22:48:00.000,10218,1,1,49.99,19.49
10407,2014-01-08 01:45:53.000,10219,1,1,49.99,19.49
10408,2014-01-08 03:18:11.000,10220,1,1,49.99,19.49
10409,2014-01-08 03:27:16.000,10221,1,1,49.99,19.49
10410,2014-01-08 03:27:59.000,10222,1,1,49.99,19.49
10411,2014-01-08 05:22:04.000,10223,3,1,45.99,14.49
10412,2014-01-08 07:23:17.000,10224,1,1,49.99,19.49
10413,2014-01-08 07:48:26.000,10225,1,1,49.99,19.49
10414,2014-01-08 08:32:50.000,10226,2,1,59.99,22.49
10415,2014-01-08 09:09:01.000,10227,2,1,59.99,22.49
10416,2014-01-08 09:53:57.000,10228,1,1,49.99,19.49
10417,2014-01-08 10:40:55.000,10229,1,1,49.99,19.49
10418,2014-01-08 10:43:08.000,10230,1,1,49.99,19.49
10419,2014-01-08 11:01:59.000,10231,2,1,59.99,22.49
10420,2014-01-08 12:06:54.000,10232,1,1,49.99,19.49
10421,2014-01-08 12:22:05.000,10233,1,1,49.99,19.49
10422,2014-01-08 12:22:44.000,10234,3,1,45.99,14.49
10423,2014-01-08 12:47:45.000,10235,1,1,49.99,19.49
10424,2014-01-08 13:01:14.000,10236,1,1,49.99,19.49
10425,2014-01-08 13:20:59.000,10237,1,1,49.99,19.49
10426,2014-01-08 13:20:59.000,10237,2,0,59.99,22.49
10427,2014-01-08 14:13:05.000,10238,1,1,49.99,19.49
10428,2014-01-08 14:58:05.000,10239,3,1,45.99,14.49
10429,2014-01-08 17:16:48.000,10240,3,1,45.99,14.49
10430,2014-01-08 17:40:53.000,10241,2,1,59.99,22.49
10431,2014-01-08 18:02:59.000,10242,2,1,59.99,22.49
10432,2014-01-08 18:27:21.000,10243,1,1,49.99,19.49
10433,2014-01-08 19:24:34.000,10244,1,1,49.99,19.49
10434,2014-01-08 19:45:45.000,10245,3,1,45.99,14.49
10435,2014-01-08 20:02:19.000,10246,1,1,49.99,19.49
10436,2014-01-08 22:55:02.000,10247,3,1,45.99,14.49
10437,2014-01-08 23:11:14.000,10248,1,1,49.99,19.49
10438,2014-01-09 00:57:31.000,10249,1,1,49.99,19.49
10439,2014-01-09 06:32:05.000,10250,1,1,49.99,19.49
10440,2014-01-09 09:05:30.000,10251,1,1,49.99,19.49
10441,2014-01-09 09:15:45.000,10252,3,1,45.99,14.49
10442,2014-01-09 10:27:50.000,10253,1,1,49.99,19.49
10443,2014-01-09 12:21:35.000,10254,1,1,49.99,19.49
10444,2014-01-09 12:21:35.000,10254,3,0,45.99,14.49
10445,2014-01-09 12:55:03.000,10255,2,1,59.99,22.49
10446,2014-01-09 12:55:03.000,10255,1,0,49.99,19.49
10447,2014-01-09 13:52:59.000,10256,1,1,49.99,19.49
10448,2014-01-09 13:59:10.000,10257,1,1,49.99,19.49
10449,2014-01-09 14:23:49.000,10258,1,1,49.99,19.49
10450,2014-01-09 14:46:48.000,10259,1,1,49.99,19.49
10451,2014-01-09 15:01:32.000,10260,3,1,45.99,14.49
10452,2014-01-09 15:23:22.000,10261,3,1,45.99,14.49
10453,2014-01-09 15:24:06.000,10262,3,1,45.99,14.49
10454,2014-01-09 15:44:56.000,10263,1,1,49.99,19.49
10455,2014-01-09 16:08:51.000,10264,2,1,59.99,22.49
10456,2014-01-09 16:30:43.000,10265,3,1,45.99,14.49
10457,2014-01-09 16:30:43.000,10265,1,0,49.99,19.49
10458,2014-01-09 16:33:15.000,10266,1,1,49.99,19.49
10459,2014-01-09 16:54:51.000,10267,1,1,49.99,19.49
10460,2014-01-09 17:14:01.000,10268,1,1,49.99,19.49
10461,2014-01-09 17:50:51.000,10269,1,1,49.99,19.49
10462,2014-01-09 17:57:58.000,10270,1,1,49.99,19.49
10463,2014-01-09 18:39:52.000,10271,1,1,49.99,19.49
10464,2014-01-09 19:02:17.000,10272,1,1,49.99,19.49
10465,2014-01-09 19:22:04.000,10273,1,1,49.99,19.49
10466,2014-01-09 22:59:36.000,10274,1,1,49.99,19.49
10467,2014-01-09 22:59:36.000,10274,2,0,59.99,22.49
10468,2014-01-09 23:04:51.000,10275,1,1,49.99,19.49
10469,2014-01-09 23:39:19.000,10276,1,1,49.99,19.49
10470,2014-01-10 00:11:51.000,10277,1,1,49.99,19.49
10471,2014-01-10 00:14:46.000,10278,1,1,49.99,19.49
10472,2014-01-10 00:50:07.000,10279,1,1,49.99,19.49
10473,2014-01-10 01:15:40.000,10280,2,1,59.99,22.49
10474,2014-01-10 02:54:43.000,10281,1,1,49.99,19.49
10475,2014-01-10 03:10:03.000,10282,3,1,45.99,14.49
10476,2014-01-10 07:15:41.000,10283,1,1,49.99,19.49
10477,2014-01-10 08:01:49.000,10284,1,1,49.99,19.49
10478,2014-01-10 08:18:00.000,10285,2,1,59.99,22.49
10479,2014-01-10 09:47:10.000,10286,1,1,49.99,19.49
10480,2014-01-10 10:06:03.000,10287,1,1,49.99,19.49
10481,2014-01-10 10:09:55.000,10288,1,1,49.99,19.49
10482,2014-01-10 10:12:46.000,10289,1,1,49.99,19.49
10483,2014-01-10 10:16:56.000,10290,1,1,49.99,19.49
10484,2014-01-10 10:16:56.000,10290,3,0,45.99,14.49
10485,2014-01-10 11:07:30.000,10291,1,1,49.99,19.49
10486,2014-01-10 11:07:30.000,10291,3,0,45.99,14.49
10487,2014-01-10 11:37:12.000,10292,2,1,59.99,22.49
10488,2014-01-10 12:10:36.000,10293,1,1,49.99,19.49
10489,2014-01-10 12:23:30.000,10294,1,1,49.99,19.49
10490,2014-01-10 12:23:30.000,10294,3,0,45.99,14.49
10491,2014-01-10 12:38:44.000,10295,1,1,49.99,19.49
10492,2014-01-10 13:06:43.000,10296,1,1,49.99,19.49
10493,2014-01-10 13:28:38.000,10297,1,1,49.99,19.49
10494,2014-01-10 14:31:47.000,10298,1,1,49.99,19.49
10495,2014-01-10 14:31:47.000,10298,3,0,45.99,14.49
10496,2014-01-10 14:33:49.000,10299,2,1,59.99,22.49
10497,2014-01-10 14:56:51.000,10300,1,1,49.99,19.49
10498,2014-01-10 14:56:51.000,10300,2,0,59.99,22.49
10499,2014-01-10 14:59:04.000,10301,2,1,59.99,22.49
10500,2014-01-10 14:59:04.000,10301,1,0,49.99,19.49
10501,2014-01-10 15:19:01.000,10302,3,1,45.99,14.49
10502,2014-01-10 15:34:32.000,10303,1,1,49.99,19.49
10503,2014-01-10 15:43:13.000,10304,1,1,49.99,19.49
10504,2014-01-10 15:57:07.000,10305,1,1,49.99,19.49
10505,2014-01-10 15:57:07.000,10305,2,0,59.99,22.49
10506,2014-01-10 15:58:25.000,10306,1,1,49.99,19.49
10507,2014-01-10 16:05:23.000,10307,1,1,49.99,19.49
10508,2014-01-10 16:15:08.000,10308,1,1,49.99,19.49
10509,2014-01-10 16:19:27.000,10309,3,1,45.99,14.49
10510,2014-01-10 16:19:27.000,10309,1,0,49.99,19.49
10511,2014-01-10 16:49:13.000,10310,1,1,49.99,19.49
10512,2014-01-10 17:26:19.000,10311,1,1,49.99,19.49
10513,2014-01-10 17:50:22.000,10312,1,1,49.99,19.49
10514,2014-01-10 17:53:11.000,10313,1,1,49.99,19.49
10515,2014-01-10 21:23:37.000,10314,1,1,49.99,19.49
10516,2014-01-11 00:11:29.000,10315,1,1,49.99,19.49
10517,2014-01-11 00:33:21.000,10316,3,1,45.99,14.49
10518,2014-01-11 01:01:53.000,10317,2,1,59.99,22.49
10519,2014-01-11 01:01:53.000,10317,3,0,45.99,14.49
10520,2014-01-11 02:45:09.000,10318,1,1,49.99,19.49
10521,2014-01-11 06:53:28.000,10319,1,1,49.99,19.49
10522,2014-01-11 06:53:28.000,10319,3,0,45.99,14.49
10523,2014-01-11 07:37:07.000,10320,1,1,49.99,19.49
10524,2014-01-11 10:55:08.000,10321,1,1,49.99,19.49
10525,2014-01-11 11:10:06.000,10322,1,1,49.99,19.49
10526,2014-01-11 11:17:42.000,10323,1,1,49.99,19.49
10527,2014-01-11 11:20:44.000,10324,2,1,59.99,22.49
10528,2014-01-11 11:34:14.000,10325,1,1,49.99,19.49
10529,2014-01-11 12:28:32.000,10326,1,1,49.99,19.49
10530,2014-01-11 13:59:27.000,10327,2,1,59.99,22.49
10531,2014-01-11 14:18:33.000,10328,1,1,49.99,19.49
10532,2014-01-11 14:31:27.000,10329,1,1,49.99,19.49
10533,2014-01-11 14:39:27.000,10330,1,1,49.99,19.49
10534,2014-01-11 16:53:46.000,10331,1,1,49.99,19.49
10535,2014-01-11 17:54:45.000,10332,1,1,49.99,19.49
10536,2014-01-11 19:52:29.000,10333,1,1,49.99,19.49
10537,2014-01-11 20:23:51.000,10334,1,1,49.99,19.49
10538,2014-01-11 20:23:51.000,10334,3,0,45.99,14.49
10539,2014-01-11 20:59:14.000,10335,1,1,49.99,19.49
10540,2014-01-11 20:59:14.000,10335,3,0,45.99,14.49
10541,2014-01-11 23:21:53.000,10336,1,1,49.99,19.49
10542,2014-01-12 02:35:17.000,10337,3,1,45.99,14.49
10543,2014-01-12 06:19:33.000,10338,1,1,49.99,19.49
10544,2014-01-12 07:35:18.000,10339,1,1,49.99,19.49
10545,2014-01-12 08:26:46.000,10340,1,1,49.99,19.49
10546,2014-01-12 08:55:43.000,10341,1,1,49.99,19.49
10547,2014-01-12 10:07:12.000,10342,1,1,49.99,19.49
10548,2014-01-12 12:01:28.000,10343,1,1,49.99,19.49
10549,2014-01-12 15:14:26.000,10344,1,1,49.99,19.49
10550,2014-01-12 15:54:49.000,10345,1,1,49.99,19.49
10551,2014-01-12 15:55:00.000,10346,1,1,49.99,19.49
10552,2014-01-12 16:06:25.000,10347,1,1,49.99,19.49
10553,2014-01-12 16:12:08.000,10348,3,1,45.99,14.49
10554,2014-01-12 20:12:24.000,10349,1,1,49.99,19.49
10555,2014-01-12 22:17:20.000,10350,1,1,49.99,19.49
10556,2014-01-12 22:44:40.000,10351,1,1,49.99,19.49
10557,2014-01-13 00:36:12.000,10352,1,1,49.99,19.49
10558,2014-01-13 01:45:48.000,10353,1,1,49.99,19.49
10559,2014-01-13 02:20:04.000,10354,1,1,49.99,19.49
10560,2014-01-13 02:22:24.000,10355,2,1,59.99,22.49
10561,2014-01-13 03:30:55.000,10356,1,1,49.99,19.49
10562,2014-01-13 04:24:59.000,10357,1,1,49.99,19.49
10563,2014-01-13 04:31:28.000,10358,1,1,49.99,19.49
10564,2014-01-13 05:56:44.000,10359,1,1,49.99,19.49
10565,2014-01-13 07:12:26.000,10360,1,1,49.99,19.49
10566,2014-01-13 07:27:49.000,10361,2,1,59.99,22.49
10567,2014-01-13 07:51:39.000,10362,1,1,49.99,19.49
10568,2014-01-13 07:51:39.000,10362,2,0,59.99,22.49
10569,2014-01-13 08:46:04.000,10363,2,1,59.99,22.49
10570,2014-01-13 09:12:52.000,10364,1,1,49.99,19.49
10571,2014-01-13 09:46:43.000,10365,1,1,49.99,19.49
10572,2014-01-13 10:47:44.000,10366,1,1,49.99,19.49
10573,2014-01-13 11:13:12.000,10367,1,1,49.99,19.49
10574,2014-01-13 11:43:19.000,10368,3,1,45.99,14.49
10575,2014-01-13 12:14:51.000,10369,1,1,49.99,19.49
10576,2014-01-13 12:35:44.000,10370,1,1,49.99,19.49
10577,2014-01-13 12:39:07.000,10371,1,1,49.99,19.49
10578,2014-01-13 13:07:29.000,10372,1,1,49.99,19.49
10579,2014-01-13 13:07:29.000,10372,3,0,45.99,14.49
10580,2014-01-13 13:43:06.000,10373,1,1,49.99,19.49
